,timestamp,BTCUSDT_close,ETHUSDT_close,DOGEUSDT_close
162,2025-05-16 19:32:00,103779.9,2583.88,0.22576
163,2025-05-16 19:31:00,103793.3,2584.84,0.22614
164,2025-05-16 19:30:00,103726.8,2586.14,0.22622
165,2025-05-16 19:29:00,103670.6,2584.16,0.22597
166,2025-05-16 19:28:00,103678.9,2585.41,0.22601
167,2025-05-16 19:27:00,103650,2585.3,0.22587
168,2025-05-16 19:26:00,103609.4,2582.63,0.22532
169,2025-05-16 19:25:00,103606.7,2580.47,0.22504
170,2025-05-16 19:24:00,103609.8,2580.3,0.225
171,2025-05-16 19:23:00,103640.1,2580.01,0.22502
172,2025-05-16 19:22:00,103639.6,2581,0.22514
173,2025-05-16 19:21:00,103620.9,2579.89,0.22475
174,2025-05-16 19:20:00,103589.7,2577.86,0.22462
175,2025-05-16 19:19:00,103618.8,2580.39,0.22475
176,2025-05-16 19:18:00,103643,2580.91,0.22506
177,2025-05-16 19:17:00,103624.1,2577.72,0.22475
178,2025-05-16 19:16:00,103681,2580.81,0.2254
179,2025-05-16 19:15:00,103720,2581.87,0.2255
180,2025-05-16 19:14:00,103726.7,2583.61,0.2255
181,2025-05-16 19:13:00,103757.7,2586,0.22575
182,2025-05-16 19:12:00,103734.6,2585.5,0.22582
183,2025-05-16 19:11:00,103770.1,2587.06,0.226
184,2025-05-16 19:10:00,103755.3,2588.45,0.22611
185,2025-05-16 19:09:00,103726.1,2586.31,0.22581
186,2025-05-16 19:08:00,103719.9,2587.06,0.2256
187,2025-05-16 19:07:00,103747.7,2587.91,0.22564
188,2025-05-16 19:06:00,103807.7,2592.81,0.22609
189,2025-05-16 19:05:00,103768.2,2590.84,0.22591
190,2025-05-16 19:04:00,103748.1,2590.39,0.2257
191,2025-05-16 19:03:00,103698.2,2587.24,0.2253
192,2025-05-16 19:02:00,103773.9,2591.94,0.2261
193,2025-05-16 19:01:00,103796.9,2592.89,0.22612
194,2025-05-16 19:00:00,103709.9,2588.41,0.2255
195,2025-05-16 18:59:00,103689.4,2586.28,0.22549
196,2025-05-16 18:58:00,103746,2587.68,0.2257
197,2025-05-16 18:57:00,103736.6,2588.4,0.22561
198,2025-05-16 18:56:00,103716.1,2589.86,0.22586
199,2025-05-16 18:55:00,103750.9,2588.3,0.226
200,2025-05-16 18:54:00,103857.2,2588.85,0.22613
201,2025-05-16 18:53:00,103760,2584.81,0.22545
202,2025-05-16 18:52:00,103763.8,2584,0.22546
203,2025-05-16 18:51:00,103834.8,2587.79,0.22612
204,2025-05-16 18:50:00,103795.3,2585.69,0.22585
205,2025-05-16 18:49:00,103795.2,2583.56,0.22555
206,2025-05-16 18:48:00,103810.1,2580.8,0.2251
207,2025-05-16 18:47:00,103833.5,2582.58,0.22535
208,2025-05-16 18:46:00,103833.9,2581.41,0.2251
209,2025-05-16 18:45:00,103848.5,2583.14,0.22525
210,2025-05-16 18:44:00,103824.8,2581.27,0.22515
211,2025-05-16 18:43:00,103837.3,2582.09,0.2252
212,2025-05-16 18:42:00,103875.3,2582.41,0.22531
213,2025-05-16 18:41:00,103936.2,2584.57,0.22539
214,2025-05-16 18:40:00,103956.3,2586.08,0.2257
215,2025-05-16 18:39:00,103992.6,2585.45,0.226
216,2025-05-16 18:38:00,103984,2585.99,0.2258
217,2025-05-16 18:37:00,104010,2584.48,0.22584
218,2025-05-16 18:36:00,104024.5,2586.01,0.2259
219,2025-05-16 18:35:00,104000,2584.86,0.2258
220,2025-05-16 18:34:00,103992,2585.43,0.22593
221,2025-05-16 18:33:00,104016.8,2584.95,0.22596
222,2025-05-16 18:32:00,103960.1,2583.67,0.2257
223,2025-05-16 18:31:00,103854.5,2578.51,0.22523
224,2025-05-16 18:30:00,103828.7,2576.57,0.22515
225,2025-05-16 18:29:00,103875.9,2578.3,0.22554
226,2025-05-16 18:28:00,103851.4,2577.37,0.2253
227,2025-05-16 18:27:00,103930,2580,0.22581
228,2025-05-16 18:26:00,104001.3,2582.04,0.22606
229,2025-05-16 18:25:00,103969.9,2579.59,0.22584
230,2025-05-16 18:24:00,103916.1,2578.18,0.22585
231,2025-05-16 18:23:00,103972.3,2581.49,0.22632
232,2025-05-16 18:22:00,103990.1,2582,0.22635
233,2025-05-16 18:21:00,103970,2580.32,0.22621
234,2025-05-16 18:20:00,103963.9,2579.68,0.22636
235,2025-05-16 18:19:00,103975.8,2579.6,0.22655
236,2025-05-16 18:18:00,103987.3,2578.73,0.22653
237,2025-05-16 18:17:00,104020,2580.3,0.2268
238,2025-05-16 18:16:00,104088.3,2585.65,0.22764
239,2025-05-16 18:15:00,104055.8,2585.28,0.22757
240,2025-05-16 18:14:00,103994.4,2582.69,0.22719
241,2025-05-16 18:13:00,104003.7,2582.81,0.22718
242,2025-05-16 18:12:00,104008.8,2583.59,0.22723
243,2025-05-16 18:11:00,104002.9,2582.21,0.227
244,2025-05-16 18:10:00,104062.3,2582.79,0.2271
245,2025-05-16 18:09:00,104030.9,2582.23,0.22691
246,2025-05-16 18:08:00,104018.5,2582.27,0.22704
247,2025-05-16 18:07:00,104008.7,2581.74,0.2268
248,2025-05-16 18:06:00,103980.1,2580.8,0.22674
249,2025-05-16 18:05:00,103956.4,2580.19,0.22633
250,2025-05-16 18:04:00,103956.4,2581,0.22649
251,2025-05-16 18:03:00,103927.9,2580.42,0.22625
252,2025-05-16 18:02:00,103922.3,2581.01,0.2263
253,2025-05-16 18:01:00,103870,2581.24,0.22608
254,2025-05-16 18:00:00,103840,2579.61,0.22575
255,2025-05-16 17:59:00,103869.8,2578,0.22583
256,2025-05-16 17:58:00,103860,2577.17,0.22558
257,2025-05-16 17:57:00,103852.6,2575.2,0.22551
258,2025-05-16 17:56:00,103819.6,2575.31,0.22555
259,2025-05-16 17:55:00,103770.8,2572.36,0.22523
260,2025-05-16 17:54:00,103800,2573.21,0.22509
261,2025-05-16 17:53:00,103881.5,2575.52,0.22534
262,2025-05-16 17:52:00,103928.2,2578.8,0.22581
263,2025-05-16 17:51:00,103960,2580.8,0.226
264,2025-05-16 17:50:00,103977.6,2581.6,0.22605
265,2025-05-16 17:49:00,103989.5,2582.63,0.22615
266,2025-05-16 17:48:00,104000.1,2583.79,0.22615
267,2025-05-16 17:47:00,104018.3,2584.8,0.22624
268,2025-05-16 17:46:00,104039,2585.91,0.2265
269,2025-05-16 17:45:00,104045.4,2587.63,0.22665
270,2025-05-16 17:44:00,104030,2586.51,0.22639
271,2025-05-16 17:43:00,103995.1,2584.45,0.22615
272,2025-05-16 17:42:00,104015.1,2584.79,0.22623
273,2025-05-16 17:41:00,103959.9,2581.81,0.226
274,2025-05-16 17:40:00,103967.7,2580.72,0.22594
275,2025-05-16 17:39:00,103969.8,2580.22,0.22608
276,2025-05-16 17:38:00,103989.1,2580,0.22585
277,2025-05-16 17:37:00,103970.1,2579.27,0.22597
278,2025-05-16 17:36:00,104053.3,2581.36,0.22625
279,2025-05-16 17:35:00,104100.1,2583.2,0.22661
280,2025-05-16 17:34:00,104113.2,2583.4,0.22657
281,2025-05-16 17:33:00,104137,2586.03,0.22698
282,2025-05-16 17:32:00,104190.1,2587.58,0.22723
283,2025-05-16 17:31:00,104302.5,2591.6,0.22796
284,2025-05-16 17:30:00,104305,2591.45,0.22787
285,2025-05-16 17:29:00,104277.5,2589.54,0.22778
286,2025-05-16 17:28:00,104247.6,2588.65,0.22764
287,2025-05-16 17:27:00,104270,2590.19,0.2278
288,2025-05-16 17:26:00,104283.5,2590.95,0.228
289,2025-05-16 17:25:00,104381.6,2593.5,0.22831
290,2025-05-16 17:24:00,104335.1,2592.34,0.22796
291,2025-05-16 17:23:00,104335.2,2590.87,0.22775
292,2025-05-16 17:22:00,104341.7,2591.47,0.22795
293,2025-05-16 17:21:00,104307,2589.81,0.22777
294,2025-05-16 17:20:00,104331.5,2591.6,0.22795
295,2025-05-16 17:19:00,104291.9,2593.51,0.22807
296,2025-05-16 17:18:00,104275.1,2591.24,0.228
297,2025-05-16 17:17:00,104287.1,2591.17,0.22804
298,2025-05-16 17:16:00,104277.3,2590.62,0.2279
299,2025-05-16 17:15:00,104189.9,2587.05,0.2274
300,2025-05-16 17:14:00,104132.4,2584.25,0.22688
301,2025-05-16 17:13:00,104114,2584.79,0.2271
302,2025-05-16 17:12:00,104123.8,2583.91,0.22714
303,2025-05-16 17:11:00,104013.9,2581.75,0.2268
304,2025-05-16 17:10:00,104079.7,2582.32,0.2271
305,2025-05-16 17:09:00,104044.5,2581.79,0.22715
306,2025-05-16 17:08:00,104057.6,2582.4,0.22723
307,2025-05-16 17:07:00,104013.8,2582.02,0.22753
308,2025-05-16 17:06:00,104067.8,2584.17,0.22794
309,2025-05-16 17:05:00,104081.9,2583.91,0.22803
310,2025-05-16 17:04:00,104196.9,2587.39,0.22849
311,2025-05-16 17:03:00,104243.7,2589.92,0.22872
312,2025-05-16 17:02:00,104190,2586.4,0.22823
313,2025-05-16 17:01:00,104223,2587.81,0.22836
314,2025-05-16 17:00:00,104203.3,2586.8,0.22837
315,2025-05-16 16:59:00,104156.1,2586.4,0.22806
316,2025-05-16 16:58:00,104203.9,2587.26,0.2283
317,2025-05-16 16:57:00,104179.9,2586.36,0.22817
318,2025-05-16 16:56:00,104180.1,2586.41,0.22822
319,2025-05-16 16:55:00,104221,2587.32,0.22847
320,2025-05-16 16:54:00,104168,2585.2,0.22815
321,2025-05-16 16:53:00,104171,2586.3,0.22799
322,2025-05-16 16:52:00,104173.3,2586.1,0.2278
323,2025-05-16 16:51:00,104010.6,2580.74,0.2272
324,2025-05-16 16:50:00,103993.5,2578.8,0.22696
325,2025-05-16 16:49:00,104017.9,2580,0.22694
326,2025-05-16 16:48:00,104049.8,2579.66,0.22686
327,2025-05-16 16:47:00,104009.5,2579.59,0.22665
328,2025-05-16 16:46:00,104007.5,2578.8,0.22676
329,2025-05-16 16:45:00,103945,2574.39,0.2261
330,2025-05-16 16:44:00,103988.2,2576.22,0.22639
331,2025-05-16 16:43:00,103964.5,2574.09,0.22628
332,2025-05-16 16:42:00,103957,2575.62,0.22654
333,2025-05-16 16:41:00,103968.4,2575.01,0.22647
334,2025-05-16 16:40:00,104010,2574.19,0.22655
335,2025-05-16 16:39:00,103922.6,2573.31,0.22644
336,2025-05-16 16:38:00,103878.5,2571.97,0.22597
337,2025-05-16 16:37:00,103887.8,2574.65,0.22616
338,2025-05-16 16:36:00,103960,2577.2,0.2266
339,2025-05-16 16:35:00,103963.1,2577.91,0.22672
340,2025-05-16 16:34:00,103924.6,2576.71,0.2264
341,2025-05-16 16:33:00,103921.5,2577.2,0.22648
342,2025-05-16 16:32:00,104032.3,2581.94,0.22706
343,2025-05-16 16:31:00,104066.3,2583.38,0.22748
344,2025-05-16 16:30:00,104047.2,2583.66,0.22759
345,2025-05-16 16:29:00,103960,2581,0.2274
346,2025-05-16 16:28:00,104050.9,2581.49,0.22745
347,2025-05-16 16:27:00,104000,2581.66,0.22733
348,2025-05-16 16:26:00,104031.8,2582.48,0.22748
349,2025-05-16 16:25:00,103999.6,2580.24,0.22728
350,2025-05-16 16:24:00,104000.3,2579.8,0.22719
351,2025-05-16 16:23:00,104041.6,2580.39,0.2274
352,2025-05-16 16:22:00,104018.2,2578.86,0.22733
353,2025-05-16 16:21:00,104080,2580.44,0.22753
354,2025-05-16 16:20:00,104176,2582.08,0.22794
355,2025-05-16 16:19:00,104147.9,2581.83,0.22779
356,2025-05-16 16:18:00,104151.5,2582.65,0.22794
357,2025-05-16 16:17:00,104250.1,2584.56,0.22832
358,2025-05-16 16:16:00,104374.9,2591.57,0.22925
359,2025-05-16 16:15:00,104382,2590.27,0.2293
360,2025-05-16 16:14:00,104304.6,2587.9,0.22907
361,2025-05-16 16:13:00,104326.1,2589.12,0.22938
362,2025-05-16 16:12:00,104359.7,2589.32,0.2297
363,2025-05-16 16:11:00,104397.8,2592.77,0.23005
364,2025-05-16 16:10:00,104335.4,2589.31,0.23
365,2025-05-16 16:09:00,104343.7,2590.46,0.22994
366,2025-05-16 16:08:00,104389.2,2592.81,0.23025
367,2025-05-16 16:07:00,104387.4,2592.63,0.23008
368,2025-05-16 16:06:00,104420,2597.2,0.23045
369,2025-05-16 16:05:00,104454.8,2597.35,0.23013
370,2025-05-16 16:04:00,104474,2600.05,0.23058
371,2025-05-16 16:03:00,104455.1,2600.4,0.23078
372,2025-05-16 16:02:00,104381.5,2597.6,0.23
373,2025-05-16 16:01:00,104359.4,2598.54,0.22986
374,2025-05-16 16:00:00,104277.9,2598.27,0.2296
375,2025-05-16 15:59:00,104186.9,2595,0.22899
376,2025-05-16 15:58:00,104125.9,2593.36,0.22883
377,2025-05-16 15:57:00,104107,2593.16,0.22885
378,2025-05-16 15:56:00,104011.7,2590.87,0.22851
379,2025-05-16 15:55:00,103970,2589.77,0.22835
380,2025-05-16 15:54:00,103983.3,2591.23,0.2286
381,2025-05-16 15:53:00,103956.8,2590.22,0.22838
382,2025-05-16 15:52:00,103945,2588.8,0.22825
383,2025-05-16 15:51:00,103907,2588,0.22818
384,2025-05-16 15:50:00,103947.4,2589.6,0.2284
385,2025-05-16 15:49:00,103948.2,2587.73,0.22847
386,2025-05-16 15:48:00,103940.7,2588.52,0.22862
387,2025-05-16 15:47:00,104019,2593.14,0.22919
388,2025-05-16 15:46:00,104005.8,2591.98,0.2291
389,2025-05-16 15:45:00,103967.1,2588.01,0.2289
390,2025-05-16 15:44:00,104009.2,2588.21,0.22912
391,2025-05-16 15:43:00,104015.3,2590.26,0.2294
392,2025-05-16 15:42:00,103987.2,2589.08,0.2292
393,2025-05-16 15:41:00,103970,2591.41,0.22953
394,2025-05-16 15:40:00,103914.3,2587.53,0.22877
395,2025-05-16 15:39:00,103903.1,2586.76,0.2286
396,2025-05-16 15:38:00,103901.3,2586.81,0.2287
397,2025-05-16 15:37:00,103984.3,2588.59,0.22895
398,2025-05-16 15:36:00,104055.2,2590.4,0.2291
399,2025-05-16 15:35:00,104031.3,2591.2,0.22914
400,2025-05-16 15:34:00,104030,2591.83,0.229
401,2025-05-16 15:33:00,104076.1,2593.27,0.22912
402,2025-05-16 15:32:00,103987.3,2590.81,0.22885
403,2025-05-16 15:31:00,103969,2591.37,0.2287
404,2025-05-16 15:30:00,103874.4,2588.99,0.22807
405,2025-05-16 15:29:00,103850.5,2586.59,0.22774
406,2025-05-16 15:28:00,103872,2586.89,0.22787
407,2025-05-16 15:27:00,103922.3,2589.49,0.22812
408,2025-05-16 15:26:00,103911.2,2586.92,0.22825
409,2025-05-16 15:25:00,103871.4,2585.6,0.22785
410,2025-05-16 15:24:00,103860,2585.65,0.22785
411,2025-05-16 15:23:00,103919.9,2587.93,0.22789
412,2025-05-16 15:22:00,103907,2586.41,0.2278
413,2025-05-16 15:21:00,103982.4,2590.3,0.228
414,2025-05-16 15:20:00,103975.6,2588.98,0.22784
415,2025-05-16 15:19:00,103991.3,2590.98,0.22799
416,2025-05-16 15:18:00,104007.1,2592.1,0.22805
417,2025-05-16 15:17:00,104008.6,2593.25,0.22822
418,2025-05-16 15:16:00,104100,2594,0.22866
419,2025-05-16 15:15:00,104139.9,2598.04,0.22884
420,2025-05-16 15:14:00,104100,2597.08,0.22846
421,2025-05-16 15:13:00,104115.8,2598.82,0.22863
422,2025-05-16 15:12:00,104186.4,2603.2,0.229
423,2025-05-16 15:11:00,104140.9,2599.99,0.22872
424,2025-05-16 15:10:00,104166.3,2599.45,0.22852
425,2025-05-16 15:09:00,104008.5,2592.58,0.22779
426,2025-05-16 15:08:00,104031.3,2593.22,0.2278
427,2025-05-16 15:07:00,103985.9,2593.35,0.22757
428,2025-05-16 15:06:00,104013.9,2597.38,0.22781
429,2025-05-16 15:05:00,104004.2,2594.61,0.2277
430,2025-05-16 15:04:00,104021,2596.4,0.22801
431,2025-05-16 15:03:00,103863,2592.62,0.2272
432,2025-05-16 15:02:00,103860.6,2593.1,0.2274
433,2025-05-16 15:01:00,103707.9,2590.79,0.2268
434,2025-05-16 15:00:00,103679.8,2588.9,0.22672
435,2025-05-16 14:59:00,103581.6,2584.47,0.22628
436,2025-05-16 14:58:00,103552.3,2583.21,0.2262
437,2025-05-16 14:57:00,103605.4,2585.77,0.22635
438,2025-05-16 14:56:00,103577.3,2584.4,0.22623
439,2025-05-16 14:55:00,103607,2583.69,0.2264
440,2025-05-16 14:54:00,103560,2580.8,0.22591
441,2025-05-16 14:53:00,103575.8,2579.23,0.2256
442,2025-05-16 14:52:00,103594.5,2582.21,0.2257
443,2025-05-16 14:51:00,103615.9,2582.63,0.22563
444,2025-05-16 14:50:00,103633.1,2586.37,0.22635
445,2025-05-16 14:49:00,103562.7,2584.7,0.22595
446,2025-05-16 14:48:00,103516.3,2583.61,0.22565
447,2025-05-16 14:47:00,103461,2580.42,0.22535
448,2025-05-16 14:46:00,103457.3,2581.6,0.22555
449,2025-05-16 14:45:00,103427.5,2579.51,0.2256
450,2025-05-16 14:44:00,103349.5,2574.02,0.22508
451,2025-05-16 14:43:00,103431.6,2578.22,0.2257
452,2025-05-16 14:42:00,103397.4,2577.15,0.22554
453,2025-05-16 14:41:00,103504,2580.05,0.22603
454,2025-05-16 14:40:00,103535,2579.6,0.22609
455,2025-05-16 14:39:00,103612.8,2584.93,0.22675
456,2025-05-16 14:38:00,103728.3,2587.77,0.22687
457,2025-05-16 14:37:00,103678.8,2585.59,0.22678
458,2025-05-16 14:36:00,103664.4,2583.43,0.2268
459,2025-05-16 14:35:00,103697.3,2585.02,0.22691
460,2025-05-16 14:34:00,103687,2586.98,0.22675
461,2025-05-16 14:33:00,103733.1,2589.41,0.22719
462,2025-05-16 14:32:00,103769.9,2591.69,0.22745
463,2025-05-16 14:31:00,103746.5,2590.63,0.22741
464,2025-05-16 14:30:00,103790.1,2591.17,0.22765
465,2025-05-16 14:29:00,103821.6,2597.07,0.22796
466,2025-05-16 14:28:00,103912.1,2600.8,0.22833
467,2025-05-16 14:27:00,103948.8,2603.49,0.2286
468,2025-05-16 14:26:00,103959,2602.55,0.2286
469,2025-05-16 14:25:00,103889.9,2600.44,0.2284
470,2025-05-16 14:24:00,103886.8,2599.2,0.22815
